950,284,54,138
945,288,51,134
939,286,51,136
934,290,52,132
929,294,50,128
922,289,51,132
917,290,51,131
910,286,50,135
904,283,50,138
897,283,51,138
891,284,49,137
884,287,53,133
878,285,52,135
872,282,51,138
865,283,48,136
860,286,46,133
855,283,44,136
847,286,43,134
842,284,38,137
835,286,35,136
830,287,34,135
816,287,35,137
808,286,36,137
801,290,37,136
792,295,41,128
784,290,44,134
777,290,43,134
771,289,44,135
764,290,45,134
758,288,45,136
751,287,47,137
744,288,45,135
737,289,47,135
730,286,48,138
723,287,47,137
716,287,47,137
708,286,47,138
700,287,44,138
693,286,42,137
686,287,40,137
679,286,38,139
671,288,38,137
664,287,38,137
656,286,40,139
647,287,42,137
633,287,52,138
620,289,59,136
608,288,66,137
598,288,70,137
591,286,72,140
584,290,74,136
578,289,75,138
571,290,76,137
565,292,77,135
560,291,75,136
556,291,73,137
552,290,69,138
545,292,68,136
537,285,70,144
530,290,68,139
523,293,67,139
522,297,59,138
513,297,60,140
510,299,55,141
505,299,54,143
498,299,53,144
492,300,53,143
486,301,54,142
480,302,55,144
474,302,55,146
469,309,55,139
463,310,56,140
458,311,56,90
453,312,55,92
449,313,55,96
445,312,55,89
445,313,55,100
443,313,55,100
441,314,55,100
439,314,55,100
419,310,56,152
414,308,57,154
408,313,58,150
401,309,63,154
396,311,65,152
390,312,68,149
383,310,70,139
378,308,74,99
371,307,80,141
367,308,78,131
363,309,80,146
359,321,81,154
354,322,84,153
351,324,84,152
350,327,82,148
348,325,81,151
347,329,80,147
346,330,79,146
345,330,78,123
342,330,80,120
340,331,79,120
337,331,79,120
335,333,80,120
332,333,80,139
330,334,80,146
327,333,81,141
325,334,81,147
325,334,81,141
321,335,80,147
320,335,80,146
318,334,80,140
316,334,81,146
314,334,81,147
313,334,81,148
310,335,82,122
308,335,82,120
307,335,83,120
305,334,83,121
303,335,84,120
300,334,86,122
298,335,86,121
296,334,87,124
293,335,87,149
290,335,88,150
289,334,88,150
287,334,88,151
286,334,88,151
284,334,90,152
283,334,89,152
281,334,89,152
279,334,90,152
278,333,90,153
275,334,91,153
274,334,92,153
273,334,91,128
273,334,91,142
273,335,89,129
272,335,88,128
272,335,86,153
273,334,85,153
273,333,83,155
273,333,82,155
274,331,82,138
274,330,82,158
273,329,83,159
272,329,87,159
272,329,94,159
272,329,96,159
272,329,98,158
272,329,100,159
