144,231,36,94
146,231,38,94
148,230,35,94
149,229,36,95
151,228,39,95
152,227,37,97
153,226,36,97
156,226,37,98
159,224,33,91
160,223,32,87
163,222,29,81
166,222,29,72
164,223,33,89
161,221,36,90
170,222,31,91
159,220,39,93
159,219,37,92
159,218,39,92
160,217,56,94
160,216,63,95
161,216,63,94
177,214,47,94
179,211,46,96
186,209,39,79
182,208,43,97
189,206,37,84
191,205,34,86
193,204,35,86
195,203,33,87
197,202,35,86
198,200,36,90
198,198,39,90
199,198,40,87
200,198,41,89
200,198,41,88
202,197,41,82
204,199,41,86
205,200,41,91
206,200,39,91
208,199,39,91
210,199,36,91
211,198,34,91
211,197,35,94
214,198,31,93
216,200,30,92
216,201,27,80
208,201,28,90
205,201,28,86
203,198,28,90
201,197,27,94
195,195,32,97
196,213,29,78
191,196,33,96
191,199,32,97
189,203,35,92
180,207,42,97
175,211,41,95
174,211,37,96
174,210,38,99
174,214,45,96
172,215,44,94
173,215,40,93
173,215,36,93
173,215,37,90
174,215,34,88
174,214,34,90
174,215,33,85
173,214,34,86
170,213,36,86
168,211,39,88
165,210,41,88
163,209,41,88
161,208,41,89
161,208,42,90
157,208,44,89
157,207,39,90
156,206,39,89
157,206,38,89
156,206,36,88
157,205,34,88
160,204,31,89
163,203,28,89
162,202,29,89
163,200,28,76
161,199,30,78
162,199,28,77
162,199,30,80
162,199,29,80
167,197,30,82
167,197,30,82
168,195,37,84
169,191,40,87
172,188,37,89
174,187,34,89
176,185,33,90
175,184,34,90
176,184,33,90
178,183,31,91
181,182,27,92
183,180,28,92
184,178,28,89
185,177,27,89
186,176,27,87
187,174,26,89
188,172,26,91
190,172,25,93
191,171,25,92
191,174,25,91
188,175,28,89
187,175,30,89
188,175,33,86
193,175,27,89
194,175,27,86
196,174,25,83
197,173,24,86
197,173,25,81
198,173,25,83
200,172,24,84
201,170,25,92
187,193,35,83
188,193,38,83
191,188,39,89
192,185,37,91
194,184,39,92
195,185,40,92
197,183,40,93
199,183,37,91
200,182,34,89
202,181,34,85
204,181,31,86
205,180,31,86
206,180,32,87
207,178,33,87
208,180,34,85
209,180,37,85
210,179,42,86
211,179,43,86
212,179,43,86
214,179,42,87
215,177,40,88
218,177,39,88
219,179,37,86
220,180,36,84
221,177,35,86
222,177,34,83
219,161,36,98
227,176,30,83
227,174,32,83
228,175,35,83
227,174,38,83
