951,287,54,134
945,287,54,134
939,287,54,134
933,287,54,134
926,287,54,134
920,287,54,134
913,288,54,134
906,288,54,134
900,288,54,134
893,288,54,134
886,289,54,134
704,384,54,134
1221,210,54,134
1216,210,54,134
1211,208,54,134
1206,207,54,134
1201,206,54,134
1195,205,54,134
1189,204,54,134
818,283,54,134
811,284,54,134
799,284,54,134
794,284,54,134
787,284,54,134
781,284,54,134
775,285,54,134
768,284,54,134
602,394,54,134
596,394,54,134
590,394,54,134
585,395,54,134
579,395,54,134
573,395,54,134
567,396,54,134
561,396,54,134
699,286,54,134
692,287,54,134
686,287,54,134
679,287,54,134
672,288,54,134
665,288,54,134
658,287,54,134
652,288,54,134
645,288,54,134
639,289,54,134
632,289,54,134
624,289,54,134
618,284,54,134
483,400,54,134
478,401,54,134
474,402,54,134
584,291,54,134
576,292,54,134
569,293,54,134
563,294,54,134
557,294,54,134
552,295,54,134
546,296,54,134
540,295,54,134
535,297,54,134
443,370,54,134
443,371,54,134
443,372,54,134
441,372,54,134
439,377,54,134
438,385,54,134
491,350,54,134
437,400,54,134
435,404,54,134
432,386,54,134
909,185,54,134
439,378,54,134
902,184,54,134
435,386,54,134
433,385,54,134
432,380,54,134
886,181,54,134
882,180,54,134
878,180,54,134
875,179,54,134
872,178,54,134
453,379,54,134
455,390,54,134
861,180,54,134
857,180,54,134
853,180,54,134
849,179,54,134
843,195,54,134
840,196,54,134
836,195,54,134
382,359,54,134
380,341,54,134
379,342,54,134
376,343,54,134
374,345,54,134
817,195,54,134
370,362,54,134
368,363,54,134
366,363,54,134
364,364,54,134
362,365,54,134
360,365,54,134
357,366,54,134
355,367,54,134
352,368,54,134
350,367,54,134
348,367,54,134
345,367,54,134
772,194,54,134
1096,393,54,134
767,194,54,134
338,367,54,134
336,367,54,134
335,367,54,134
333,367,54,134
1071,393,54,134
1067,393,54,134
1063,400,54,134
1059,404,54,134
1055,406,54,134
324,370,54,134
323,369,54,134
321,369,54,134
1034,409,54,134
1032,411,54,134
1031,414,54,134
313,351,54,134
311,352,54,134
310,352,54,134
309,352,54,134
307,352,54,134
306,352,54,134
304,352,54,134
302,353,54,134
301,353,54,134
299,354,54,134
994,400,54,134
523,230,54,134
298,374,54,134
297,375,54,134
544,235,54,134
543,236,54,134
542,236,54,134
542,238,54,134
542,239,54,134
542,240,54,134
651,211,54,134
648,211,54,134
645,211,54,134
543,237,54,134
