686,426,58,171
685,427,58,171
683,427,58,171
680,426,58,171
676,426,58,171
452,151,58,171
452,151,58,171
789,425,58,171
778,414,58,171
768,426,58,171
754,416,58,171
741,412,58,171
741,412,58,171
727,410,58,171
713,408,58,171
337,406,58,171
326,405,58,171
316,404,58,171
316,405,58,171
306,404,58,171
297,402,58,171
289,399,58,171
281,398,58,171
396,464,58,171
396,464,58,171
378,464,58,171
260,399,58,171
254,399,58,171
249,399,58,171
243,399,58,171
243,399,58,171
239,399,58,171
234,398,58,171
228,393,58,171
403,387,58,171
228,466,58,171
228,466,58,171
215,466,58,171
372,382,58,171
361,378,58,171
170,486,58,171
155,487,58,171
155,487,58,171
141,491,58,171
209,389,58,171
209,389,58,171
203,417,58,171
204,416,58,171
204,416,58,171
204,414,58,171
203,405,58,171
201,406,58,171
199,407,58,171
197,407,58,171
196,407,58,171
194,416,58,171
192,413,58,171
192,390,58,171
190,374,58,171
187,369,58,171
187,369,58,171
185,363,58,171
185,362,58,171
185,367,58,171
183,369,58,171
182,374,58,171
182,374,58,171
181,381,58,171
178,385,58,171
176,388,58,171
173,392,58,171
170,393,58,171
170,393,58,171
167,393,58,171
162,393,58,171
158,400,58,171
155,401,58,171
152,402,58,171
152,402,58,171
527,422,58,171
534,422,58,171
543,442,58,171
550,444,58,171
558,443,58,171
558,443,58,171
563,440,58,171
563,409,58,171
118,156,58,171
32,85,58,171
575,444,58,171
575,444,58,171
108,480,58,171
107,473,58,171
107,472,58,171
107,470,58,171
106,469,58,171
106,469,58,171
104,467,58,171
102,466,58,171
101,466,58,171
98,487,58,171
50,158,58,171
51,158,58,171
46,159,58,171
40,159,58,171
101,487,58,171
97,477,58,171
99,446,58,171
97,440,58,171
94,436,58,171
90,433,58,171
87,433,58,171
84,429,58,171
83,431,58,171
83,431,58,171
82,433,58,171
81,434,58,171
80,435,58,171
77,436,58,171
75,437,58,171
75,437,58,171
74,435,58,171
73,433,58,171
754,406,58,171
756,404,58,171
68,460,58,171
68,460,58,171
616,413,58,171
760,427,58,171
614,418,58,171
613,420,58,171
612,421,58,171
612,421,58,171
614,418,58,171
621,420,58,171
621,426,58,171
623,427,58,171
626,427,58,171
626,427,58,171
629,427,58,171
632,426,58,171
636,426,58,171
639,427,58,171
642,427,58,171
642,427,58,171
646,427,58,171
649,427,58,171
120,468,58,171
124,470,58,171
126,472,58,171
