137,320,233,191
134,322,233,191
132,324,233,191
129,327,233,191
125,329,233,191
124,331,233,191
122,333,233,191
121,335,233,191
121,336,233,191
120,338,233,191
120,339,233,191
120,340,233,191
119,342,233,191
120,345,233,191
120,347,233,191
121,348,233,191
122,349,233,191
122,352,233,191
123,353,233,191
126,354,233,191
114,349,233,191
115,348,233,191
112,348,233,191
112,348,233,191
111,351,233,191
110,353,233,191
112,356,233,191
115,358,233,191
118,358,233,191
121,358,233,191
123,359,233,191
126,361,233,191
127,361,233,191
127,361,233,191
127,361,233,191
125,360,233,191
125,358,233,191
126,356,233,191
127,353,233,191
139,353,233,191
140,349,233,191
130,343,233,191
140,342,233,191
139,338,233,191
137,335,233,191
135,332,233,191
122,326,233,191
120,324,233,191
118,323,233,191
115,321,233,191
114,320,233,191
111,317,233,191
107,312,233,191
102,308,233,191
95,304,233,191
92,304,233,191
88,304,233,191
86,305,233,191
84,306,233,191
84,308,233,191
84,310,233,191
85,312,233,191
85,313,233,191
84,313,233,191
84,314,233,191
84,316,233,191
84,317,233,191
84,318,233,191
84,319,233,191
85,319,233,191
86,320,233,191
87,321,233,191
87,321,233,191
88,322,233,191
88,323,233,191
88,323,233,191
89,323,233,191
91,324,233,191
91,324,233,191
91,325,233,191
91,326,233,191
93,327,233,191
95,327,233,191
98,328,233,191
100,328,233,191
102,327,233,191
105,327,233,191
106,327,233,191
106,326,233,191
107,326,233,191
108,326,233,191
108,326,233,191
108,325,233,191
108,325,233,191
108,324,233,191
107,323,233,191
108,323,233,191
106,322,233,191
106,322,233,191
105,321,233,191
105,321,233,191
104,322,233,191
102,322,233,191
90,318,233,191
89,318,233,191
89,312,233,191
86,311,233,191
83,310,233,191
79,309,233,191
72,307,233,191
68,313,233,191
70,300,233,191
70,300,233,191
69,299,233,191
68,304,233,191
68,298,233,191
67,297,233,191
68,298,233,191
69,298,233,191
70,299,233,191
71,300,233,191
72,301,233,191
71,295,233,191
71,295,233,191
70,296,233,191
755,0,233,191
755,0,233,191
789,527,233,191
801,229,233,191
803,229,233,191
804,228,233,191
806,228,233,191
809,228,233,191
811,228,233,191
813,228,233,191
814,229,233,191
816,228,233,191
816,228,233,191
816,229,233,191
816,229,233,191
817,228,233,191
816,229,233,191
816,230,233,191
773,0,233,191
774,0,233,191
772,0,233,191
773,0,233,191
772,0,233,191
771,0,233,191
771,0,233,191
